site,title,title_en,year,reviewer,review,review_length,rating
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,예진,스포일러가 있어요!!보기,13,2.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,엽이,긴장감 0 보는 내내 지루하다못해 눈살찌푸려지는 전형적인 한국 드라마,38,0.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,지영,스포일러가 있어요!!보기,13,1.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,하루뽀뽀♡,"전 세계 수많은 나라 넷플릭스에서 1위를 차지하고, 호평이 쏟아지는 반면, 정작 우리나라에서는 졸작이라는 이상한 평가가 내려지는 현실..... 누가 이상한것일까??",91,4.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,아윽으악,왜 이렇게 평점들이 안좋지… 인상깊게 본 나만 이상해지는 느낌인데,36,4.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,차지훈,"신파와 클리셰를 깨부술 정도로 가공할만한 힘을 가진 생존게임의 잔인한 룰들, 그리고 인간 본성. 삶은 오징어게임 퍼레이드 위에 서있음을 단편적이더라도 내비춘 면이 좋았다. 생존게임물은 개취라 객관적 평가가 어렵지만 '재미'로 따지면 까일 정도는 아니라 생각하는 작품.",149,4.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,simple이스,"오락성만 456개 넣었어야 할 장르에 이것저것 다 섞더니. . . 더 고어하던가 최소 신파는 빼던가, <D.P.>의 성공을 잇지 못하는 넷플릭스 특유의 기대가 큰 만큼 실망도 큰 작품.",103,2.0
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,신동연,넷플릭스의 10초 건너뛰기와 1.5배속 기능을 감사하게 만드는 드라마  솔직히 개연성이 너무 없고 각 잡고 태클 걸면 매화마다 태클 걸 수 있을 정도지만 난 순수하게 재미를 추구 하는 사람이기 때문에 그냥 드라마적 허용(?) 으로 넘기련다.  이래놓고 하루만에 다 봄,149,4.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,Fred의 영화일기,"현대사회의 빈부격차, 인간소외, 자본만능, 배금주의가 잘 함축된 놀라운 우화.  ※ <왕좌의 게임>은 칭송해마지 않던 사람들이 고작 이정도 가지고 '지나치게' 폭력적이라고 까는 게 웃길 뿐ㅋ",106,0.5
watcha,오징어 게임 시즌 1,SquidGameSeason1,2021,김동휘,1화 봄. 그닥 다음편 보고싶은 마음 없어서 끔. 뭐 살육게임에 별 기괴하지도 않은 미쟝센 섞고 음악 섞고 하면 수작처럼 보일 줄 알았나 랄까 별 감흥 없는 총살 장면 수없이 보여지는게 제일 노잼이었던 부분. 다음에 마저 보게 되면 다시 평해야지  수정! 아 어제 마저 다 봤는데 굳이 귀찮아서 냅뒀는데 댓글로 다보고 평해야 한다길래 별점 다시 매겼습니다.. 저는 다른 이들의 취향 폄하하거나 존중하지 않은 적 없습니다 참고로..,240,0.5
